neuron_id,label
lisberger_neuron_1097,GoC
lisberger_neuron_1098,GoC
lisberger_neuron_1099,GoC
lisberger_neuron_11,MFB
lisberger_neuron_110,unlabeled
lisberger_neuron_1100,unlabeled
lisberger_neuron_1101,GoC
lisberger_neuron_1102,GoC
lisberger_neuron_1103,GoC
lisberger_neuron_1104,GoC
lisberger_neuron_1105,MFB
lisberger_neuron_1106,unlabeled
lisberger_neuron_1107,GoC
lisberger_neuron_1108,unlabeled
lisberger_neuron_1109,GoC
lisberger_neuron_111,unlabeled
lisberger_neuron_1110,GoC
lisberger_neuron_1111,PkC_cs
lisberger_neuron_1112,MFB
lisberger_neuron_1113,unlabeled
lisberger_neuron_1114,unlabeled
lisberger_neuron_1115,GoC
lisberger_neuron_1116,unlabeled
lisberger_neuron_1117,MFB
lisberger_neuron_1118,unlabeled
lisberger_neuron_1119,unlabeled
lisberger_neuron_112,unlabeled
lisberger_neuron_1120,GoC
lisberger_neuron_1121,GoC
lisberger_neuron_1122,GoC
lisberger_neuron_1123,GoC
lisberger_neuron_1124,MFB
lisberger_neuron_1125,unlabeled
lisberger_neuron_1126,unlabeled
lisberger_neuron_1127,unlabeled
lisberger_neuron_1128,unlabeled
lisberger_neuron_1129,unlabeled
lisberger_neuron_113,GoC
lisberger_neuron_1130,unlabeled
lisberger_neuron_1131,unlabeled
lisberger_neuron_1132,unlabeled
lisberger_neuron_1133,unlabeled
lisberger_neuron_1134,unlabeled
lisberger_neuron_1135,MFB
lisberger_neuron_1136,unlabeled
lisberger_neuron_1137,unlabeled
lisberger_neuron_1138,GoC
lisberger_neuron_1139,GoC
lisberger_neuron_114,unlabeled
lisberger_neuron_1140,unlabeled
lisberger_neuron_1141,GoC
lisberger_neuron_1142,GoC
lisberger_neuron_1143,PkC_ss
lisberger_neuron_1144,unlabeled
lisberger_neuron_1145,unlabeled
lisberger_neuron_1146,unlabeled
lisberger_neuron_1147,unlabeled
lisberger_neuron_1148,unlabeled
lisberger_neuron_1149,unlabeled
lisberger_neuron_115,unlabeled
lisberger_neuron_1150,unlabeled
lisberger_neuron_1151,unlabeled
lisberger_neuron_116,PkC_ss
lisberger_neuron_117,PkC_cs
lisberger_neuron_118,unlabeled
lisberger_neuron_119,unlabeled
lisberger_neuron_12,unlabeled
lisberger_neuron_120,unlabeled
lisberger_neuron_121,unlabeled
lisberger_neuron_122,unlabeled
lisberger_neuron_123,unlabeled
lisberger_neuron_124,unlabeled
lisberger_neuron_125,unlabeled
lisberger_neuron_126,GoC
lisberger_neuron_127,GoC
lisberger_neuron_128,GoC
lisberger_neuron_129,GoC
lisberger_neuron_13,PkC_ss
lisberger_neuron_130,unlabeled
lisberger_neuron_131,MFB
lisberger_neuron_132,unlabeled
lisberger_neuron_133,GoC
lisberger_neuron_134,unlabeled
lisberger_neuron_135,unlabeled
lisberger_neuron_136,unlabeled
lisberger_neuron_137,unlabeled
lisberger_neuron_138,unlabeled
lisberger_neuron_139,unlabeled
lisberger_neuron_14,unlabeled
lisberger_neuron_140,unlabeled
lisberger_neuron_141,PkC_cs
lisberger_neuron_142,GoC
lisberger_neuron_143,GoC
lisberger_neuron_144,unlabeled
lisberger_neuron_145,GoC
lisberger_neuron_146,MFB
lisberger_neuron_147,PkC_ss
lisberger_neuron_148,PkC_cs
lisberger_neuron_149,unlabeled
lisberger_neuron_15,MFB
lisberger_neuron_150,unlabeled
lisberger_neuron_151,unlabeled
lisberger_neuron_152,PkC_ss
lisberger_neuron_153,MLI
lisberger_neuron_154,PkC_ss
lisberger_neuron_155,PkC_ss
lisberger_neuron_156,PkC_cs
lisberger_neuron_157,PkC_cs
lisberger_neuron_158,PkC_cs
lisberger_neuron_159,unlabeled
lisberger_neuron_16,unlabeled
lisberger_neuron_160,unlabeled
lisberger_neuron_161,unlabeled
lisberger_neuron_162,unlabeled
lisberger_neuron_163,GoC
lisberger_neuron_164,GoC
lisberger_neuron_165,GoC
lisberger_neuron_166,unlabeled
lisberger_neuron_167,unlabeled
lisberger_neuron_168,unlabeled
lisberger_neuron_169,unlabeled
lisberger_neuron_17,unlabeled
lisberger_neuron_170,GoC
lisberger_neuron_171,unlabeled
lisberger_neuron_172,GoC
lisberger_neuron_173,GoC
lisberger_neuron_174,GoC
lisberger_neuron_175,GoC
lisberger_neuron_176,GoC
lisberger_neuron_177,GoC
lisberger_neuron_178,GoC
lisberger_neuron_179,GoC
lisberger_neuron_18,unlabeled
lisberger_neuron_180,unlabeled
lisberger_neuron_181,GoC
lisberger_neuron_182,unlabeled
lisberger_neuron_183,unlabeled
lisberger_neuron_184,unlabeled
lisberger_neuron_185,unlabeled
lisberger_neuron_186,unlabeled
lisberger_neuron_187,unlabeled
lisberger_neuron_188,GoC
lisberger_neuron_189,GoC
lisberger_neuron_19,PkC_cs
lisberger_neuron_190,unlabeled
lisberger_neuron_191,unlabeled
lisberger_neuron_192,unlabeled
lisberger_neuron_193,unlabeled
lisberger_neuron_194,unlabeled
lisberger_neuron_195,unlabeled
lisberger_neuron_196,unlabeled
lisberger_neuron_197,unlabeled
lisberger_neuron_198,PkC_ss
lisberger_neuron_199,unlabeled
lisberger_neuron_2,PkC_cs
lisberger_neuron_20,PkC_ss
lisberger_neuron_200,GoC
lisberger_neuron_201,GoC
lisberger_neuron_202,unlabeled
lisberger_neuron_203,unlabeled
lisberger_neuron_204,PkC_cs
lisberger_neuron_205,GoC
lisberger_neuron_206,PkC_ss
lisberger_neuron_207,PkC_ss
lisberger_neuron_208,unlabeled
lisberger_neuron_209,PkC_ss
lisberger_neuron_21,PkC_ss
lisberger_neuron_210,PkC_ss
lisberger_neuron_211,PkC_ss
lisberger_neuron_212,PkC_cs
lisberger_neuron_213,unlabeled
lisberger_neuron_214,MFB
lisberger_neuron_215,MFB
lisberger_neuron_216,MFB
lisberger_neuron_217,PkC_ss
lisberger_neuron_218,PkC_ss
lisberger_neuron_219,PkC_cs
lisberger_neuron_22,PkC_ss
lisberger_neuron_220,PkC_cs
lisberger_neuron_221,GoC
lisberger_neuron_222,GoC
lisberger_neuron_223,GoC
lisberger_neuron_224,GoC
lisberger_neuron_225,GoC
lisberger_neuron_226,MLI
lisberger_neuron_227,GoC
lisberger_neuron_228,PkC_ss
lisberger_neuron_229,unlabeled
lisberger_neuron_23,PkC_cs
lisberger_neuron_230,unlabeled
lisberger_neuron_231,unlabeled
lisberger_neuron_232,unlabeled
lisberger_neuron_233,unlabeled
lisberger_neuron_234,PkC_ss
lisberger_neuron_235,PkC_ss
lisberger_neuron_236,PkC_ss
lisberger_neuron_237,PkC_cs
lisberger_neuron_238,PkC_cs
lisberger_neuron_239,PkC_ss
lisberger_neuron_24,unlabeled
lisberger_neuron_240,PkC_ss
lisberger_neuron_241,PkC_cs
lisberger_neuron_242,PkC_ss
lisberger_neuron_243,PkC_ss
lisberger_neuron_244,PkC_ss
lisberger_neuron_245,PkC_cs
lisberger_neuron_246,PkC_cs
lisberger_neuron_247,PkC_ss
lisberger_neuron_248,PkC_ss
lisberger_neuron_249,PkC_ss
lisberger_neuron_25,unlabeled
lisberger_neuron_250,PkC_cs
lisberger_neuron_251,GoC
lisberger_neuron_252,unlabeled
lisberger_neuron_253,unlabeled
lisberger_neuron_254,unlabeled
lisberger_neuron_255,GoC
lisberger_neuron_256,MFB
lisberger_neuron_257,unlabeled
lisberger_neuron_258,unlabeled
lisberger_neuron_259,unlabeled
lisberger_neuron_26,MFB
lisberger_neuron_260,unlabeled
lisberger_neuron_261,MFB
lisberger_neuron_262,MFB
lisberger_neuron_263,GoC
lisberger_neuron_264,MFB
lisberger_neuron_265,GoC
lisberger_neuron_266,MFB
lisberger_neuron_267,MFB
lisberger_neuron_268,GoC
lisberger_neuron_269,MFB
lisberger_neuron_27,MFB
lisberger_neuron_270,unlabeled
lisberger_neuron_271,GoC
lisberger_neuron_272,GoC
lisberger_neuron_273,unlabeled
lisberger_neuron_274,MFB
lisberger_neuron_275,MFB
lisberger_neuron_276,unlabeled
lisberger_neuron_277,PkC_ss
lisberger_neuron_278,PkC_ss
lisberger_neuron_279,PkC_ss
lisberger_neuron_28,MFB
lisberger_neuron_280,unlabeled
lisberger_neuron_281,unlabeled
lisberger_neuron_282,unlabeled
lisberger_neuron_283,unlabeled
lisberger_neuron_284,unlabeled
lisberger_neuron_285,MFB
lisberger_neuron_286,unlabeled
lisberger_neuron_287,PkC_ss
lisberger_neuron_288,unlabeled
lisberger_neuron_289,unlabeled
lisberger_neuron_29,MFB
lisberger_neuron_290,unlabeled
lisberger_neuron_291,unlabeled
lisberger_neuron_292,PkC_cs
lisberger_neuron_293,unlabeled
lisberger_neuron_294,unlabeled
lisberger_neuron_295,unlabeled
lisberger_neuron_296,GoC
lisberger_neuron_297,GoC
lisberger_neuron_298,PkC_ss
lisberger_neuron_299,PkC_ss
lisberger_neuron_3,PkC_ss
lisberger_neuron_30,PkC_ss
lisberger_neuron_300,PkC_cs
lisberger_neuron_301,PkC_cs
lisberger_neuron_302,unlabeled
lisberger_neuron_303,PkC_ss
lisberger_neuron_304,PkC_ss
lisberger_neuron_305,GoC
lisberger_neuron_306,PkC_ss
lisberger_neuron_307,PkC_cs
lisberger_neuron_308,PkC_cs
lisberger_neuron_309,unlabeled
lisberger_neuron_31,PkC_ss
lisberger_neuron_310,unlabeled
lisberger_neuron_311,unlabeled
lisberger_neuron_312,unlabeled
lisberger_neuron_313,unlabeled
lisberger_neuron_314,unlabeled
lisberger_neuron_315,unlabeled
lisberger_neuron_316,PkC_ss
lisberger_neuron_317,unlabeled
lisberger_neuron_318,MFB
lisberger_neuron_319,unlabeled
lisberger_neuron_32,PkC_cs
lisberger_neuron_320,unlabeled
lisberger_neuron_321,GoC
lisberger_neuron_322,GoC
lisberger_neuron_323,unlabeled
lisberger_neuron_324,PkC_cs
lisberger_neuron_325,MLI
lisberger_neuron_326,GoC
lisberger_neuron_327,GoC
lisberger_neuron_328,PkC_ss
lisberger_neuron_329,PkC_cs
lisberger_neuron_33,GoC
lisberger_neuron_330,PkC_ss
lisberger_neuron_331,GoC
lisberger_neuron_332,unlabeled
lisberger_neuron_333,GoC
lisberger_neuron_334,PkC_cs
lisberger_neuron_335,GoC
lisberger_neuron_336,GoC
lisberger_neuron_337,GoC
lisberger_neuron_338,MFB
lisberger_neuron_339,GoC
lisberger_neuron_34,unlabeled
lisberger_neuron_340,unlabeled
lisberger_neuron_341,unlabeled
lisberger_neuron_342,unlabeled
lisberger_neuron_343,PkC_ss
lisberger_neuron_344,PkC_ss
lisberger_neuron_345,PkC_cs
lisberger_neuron_346,unlabeled
lisberger_neuron_347,unlabeled
lisberger_neuron_348,unlabeled
lisberger_neuron_349,GoC
lisberger_neuron_35,GoC
lisberger_neuron_350,PkC_ss
lisberger_neuron_351,PkC_ss
lisberger_neuron_352,PkC_ss
lisberger_neuron_353,GoC
lisberger_neuron_354,GoC
lisberger_neuron_355,PkC_ss
lisberger_neuron_356,unlabeled
lisberger_neuron_357,MFB
lisberger_neuron_358,unlabeled
lisberger_neuron_359,unlabeled
lisberger_neuron_36,GoC
lisberger_neuron_360,GoC
lisberger_neuron_361,unlabeled
lisberger_neuron_362,unlabeled
lisberger_neuron_363,MFB
lisberger_neuron_364,unlabeled
lisberger_neuron_365,unlabeled
lisberger_neuron_366,GoC
lisberger_neuron_367,GoC
lisberger_neuron_368,GoC
lisberger_neuron_369,MFB
lisberger_neuron_37,PkC_ss
lisberger_neuron_370,unlabeled
lisberger_neuron_371,unlabeled
lisberger_neuron_372,unlabeled
lisberger_neuron_373,unlabeled
lisberger_neuron_374,unlabeled
lisberger_neuron_375,unlabeled
lisberger_neuron_376,unlabeled
lisberger_neuron_377,unlabeled
lisberger_neuron_378,MFB
lisberger_neuron_379,MFB
lisberger_neuron_38,PkC_cs
lisberger_neuron_380,unlabeled
lisberger_neuron_381,MLI
lisberger_neuron_382,PkC_ss
lisberger_neuron_383,PkC_ss
lisberger_neuron_384,PkC_ss
lisberger_neuron_385,MLI
lisberger_neuron_386,PkC_cs
lisberger_neuron_387,PkC_cs
lisberger_neuron_388,PkC_cs
lisberger_neuron_389,GoC
lisberger_neuron_39,unlabeled
lisberger_neuron_390,unlabeled
lisberger_neuron_391,MFB
lisberger_neuron_392,unlabeled
lisberger_neuron_393,unlabeled
lisberger_neuron_394,PkC_cs
lisberger_neuron_395,PkC_ss
lisberger_neuron_396,unlabeled
lisberger_neuron_397,unlabeled
lisberger_neuron_398,MFB
lisberger_neuron_399,unlabeled
lisberger_neuron_4,unlabeled
lisberger_neuron_40,MFB
lisberger_neuron_400,MFB
lisberger_neuron_401,PkC_ss
lisberger_neuron_402,MFB
lisberger_neuron_403,unlabeled
lisberger_neuron_404,PkC_ss
lisberger_neuron_405,PkC_cs
lisberger_neuron_406,PkC_cs
lisberger_neuron_407,GoC
lisberger_neuron_408,unlabeled
lisberger_neuron_409,unlabeled
lisberger_neuron_41,unlabeled
lisberger_neuron_410,unlabeled
lisberger_neuron_411,unlabeled
lisberger_neuron_412,unlabeled
lisberger_neuron_413,unlabeled
lisberger_neuron_414,unlabeled
lisberger_neuron_415,unlabeled
lisberger_neuron_416,GoC
lisberger_neuron_417,MFB
lisberger_neuron_418,unlabeled
lisberger_neuron_419,MFB
lisberger_neuron_42,unlabeled
lisberger_neuron_420,MFB
lisberger_neuron_421,unlabeled
lisberger_neuron_422,PkC_ss
lisberger_neuron_423,PkC_cs
lisberger_neuron_424,MFB
lisberger_neuron_425,PkC_cs
lisberger_neuron_426,MFB
lisberger_neuron_427,PkC_ss
lisberger_neuron_428,PkC_cs
lisberger_neuron_429,unlabeled
lisberger_neuron_43,unlabeled
lisberger_neuron_430,unlabeled
lisberger_neuron_431,unlabeled
lisberger_neuron_432,unlabeled
lisberger_neuron_433,unlabeled
lisberger_neuron_434,unlabeled
lisberger_neuron_435,GoC
lisberger_neuron_436,unlabeled
lisberger_neuron_437,GoC
lisberger_neuron_438,unlabeled
lisberger_neuron_439,GoC
lisberger_neuron_44,MFB
lisberger_neuron_440,unlabeled
lisberger_neuron_441,unlabeled
lisberger_neuron_442,MFB
lisberger_neuron_443,MFB
lisberger_neuron_444,unlabeled
lisberger_neuron_445,PkC_cs
lisberger_neuron_446,GoC
lisberger_neuron_447,PkC_ss
lisberger_neuron_448,PkC_cs
lisberger_neuron_449,PkC_ss
lisberger_neuron_45,GoC
lisberger_neuron_450,PkC_cs
lisberger_neuron_451,PkC_ss
lisberger_neuron_452,PkC_cs
lisberger_neuron_453,PkC_ss
lisberger_neuron_454,PkC_cs
lisberger_neuron_455,PkC_ss
lisberger_neuron_456,PkC_ss
lisberger_neuron_457,PkC_cs
lisberger_neuron_458,PkC_ss
lisberger_neuron_459,PkC_ss
lisberger_neuron_46,PkC_ss
lisberger_neuron_460,PkC_ss
lisberger_neuron_461,PkC_cs
lisberger_neuron_462,PkC_cs
lisberger_neuron_463,unlabeled
lisberger_neuron_464,unlabeled
lisberger_neuron_465,unlabeled
lisberger_neuron_466,unlabeled
lisberger_neuron_467,PkC_ss
lisberger_neuron_468,unlabeled
lisberger_neuron_469,GoC
lisberger_neuron_47,PkC_cs
lisberger_neuron_470,PkC_cs
lisberger_neuron_471,PkC_ss
lisberger_neuron_472,PkC_ss
lisberger_neuron_473,PkC_cs
lisberger_neuron_474,PkC_cs
lisberger_neuron_475,unlabeled
lisberger_neuron_476,unlabeled
lisberger_neuron_477,unlabeled
lisberger_neuron_478,unlabeled
lisberger_neuron_479,unlabeled
lisberger_neuron_48,GoC
lisberger_neuron_480,GoC
lisberger_neuron_481,GoC
lisberger_neuron_482,PkC_ss
lisberger_neuron_483,PkC_ss
lisberger_neuron_484,PkC_cs
lisberger_neuron_485,PkC_ss
lisberger_neuron_486,PkC_cs
lisberger_neuron_487,PkC_ss
lisberger_neuron_488,PkC_cs
lisberger_neuron_489,GoC
lisberger_neuron_49,GoC
lisberger_neuron_490,PkC_ss
lisberger_neuron_491,PkC_ss
lisberger_neuron_492,PkC_ss
lisberger_neuron_493,PkC_cs
lisberger_neuron_494,PkC_ss
lisberger_neuron_495,PkC_cs
lisberger_neuron_496,GoC
lisberger_neuron_497,GoC
lisberger_neuron_498,unlabeled
lisberger_neuron_499,unlabeled
lisberger_neuron_5,MFB
lisberger_neuron_50,unlabeled
lisberger_neuron_500,unlabeled
lisberger_neuron_501,PkC_ss
lisberger_neuron_502,PkC_cs
lisberger_neuron_503,GoC
lisberger_neuron_504,GoC
lisberger_neuron_505,PkC_ss
lisberger_neuron_506,unlabeled
lisberger_neuron_507,PkC_ss
lisberger_neuron_508,PkC_cs
lisberger_neuron_509,PkC_ss
lisberger_neuron_51,unlabeled
lisberger_neuron_510,PkC_ss
lisberger_neuron_511,unlabeled
lisberger_neuron_512,PkC_cs
lisberger_neuron_513,unlabeled
lisberger_neuron_514,unlabeled
lisberger_neuron_515,PkC_ss
lisberger_neuron_516,MLI
lisberger_neuron_517,PkC_cs
lisberger_neuron_518,PkC_cs
lisberger_neuron_519,PkC_ss
lisberger_neuron_52,PkC_ss
lisberger_neuron_520,PkC_ss
lisberger_neuron_521,PkC_cs
lisberger_neuron_522,unlabeled
lisberger_neuron_523,PkC_ss
lisberger_neuron_524,PkC_ss
lisberger_neuron_525,MLI
lisberger_neuron_526,PkC_cs
lisberger_neuron_527,PkC_cs
lisberger_neuron_528,unlabeled
lisberger_neuron_529,unlabeled
lisberger_neuron_53,GoC
lisberger_neuron_530,unlabeled
lisberger_neuron_531,PkC_ss
lisberger_neuron_532,PkC_ss
lisberger_neuron_533,unlabeled
lisberger_neuron_534,unlabeled
lisberger_neuron_535,unlabeled
lisberger_neuron_536,unlabeled
lisberger_neuron_537,PkC_ss
lisberger_neuron_538,PkC_ss
lisberger_neuron_539,PkC_cs
lisberger_neuron_54,unlabeled
lisberger_neuron_540,unlabeled
lisberger_neuron_541,MFB
lisberger_neuron_542,MLI
lisberger_neuron_543,PkC_ss
lisberger_neuron_544,PkC_ss
lisberger_neuron_545,PkC_ss
lisberger_neuron_546,MLI
lisberger_neuron_547,PkC_ss
lisberger_neuron_548,PkC_cs
lisberger_neuron_549,unlabeled
lisberger_neuron_55,PkC_ss
lisberger_neuron_550,unlabeled
lisberger_neuron_551,GoC
lisberger_neuron_552,unlabeled
lisberger_neuron_553,unlabeled
lisberger_neuron_554,PkC_ss
lisberger_neuron_555,PkC_ss
lisberger_neuron_556,unlabeled
lisberger_neuron_557,MLI
lisberger_neuron_558,GoC
lisberger_neuron_559,PkC_ss
lisberger_neuron_56,PkC_cs
lisberger_neuron_560,PkC_cs
lisberger_neuron_561,unlabeled
lisberger_neuron_562,unlabeled
lisberger_neuron_563,unlabeled
lisberger_neuron_564,MFB
lisberger_neuron_565,PkC_ss
lisberger_neuron_566,PkC_ss
lisberger_neuron_567,PkC_ss
lisberger_neuron_568,unlabeled
lisberger_neuron_569,unlabeled
lisberger_neuron_57,PkC_ss
lisberger_neuron_570,PkC_ss
lisberger_neuron_571,unlabeled
lisberger_neuron_572,unlabeled
lisberger_neuron_573,PkC_ss
lisberger_neuron_574,unlabeled
lisberger_neuron_575,unlabeled
lisberger_neuron_576,PkC_ss
lisberger_neuron_577,unlabeled
lisberger_neuron_578,unlabeled
lisberger_neuron_579,PkC_ss
lisberger_neuron_58,PkC_ss
lisberger_neuron_580,unlabeled
lisberger_neuron_581,PkC_cs
lisberger_neuron_582,unlabeled
lisberger_neuron_583,GoC
lisberger_neuron_584,unlabeled
lisberger_neuron_585,PkC_ss
lisberger_neuron_586,PkC_ss
lisberger_neuron_587,PkC_ss
lisberger_neuron_588,PkC_cs
lisberger_neuron_589,PkC_cs
lisberger_neuron_59,PkC_ss
lisberger_neuron_590,PkC_cs
lisberger_neuron_591,GoC
lisberger_neuron_592,unlabeled
lisberger_neuron_593,unlabeled
lisberger_neuron_594,unlabeled
lisberger_neuron_595,MFB
lisberger_neuron_596,GoC
lisberger_neuron_597,unlabeled
lisberger_neuron_598,unlabeled
lisberger_neuron_599,unlabeled
lisberger_neuron_6,unlabeled
lisberger_neuron_60,PkC_ss
lisberger_neuron_600,unlabeled
lisberger_neuron_601,GoC
lisberger_neuron_602,MFB
lisberger_neuron_603,unlabeled
lisberger_neuron_604,PkC_ss
lisberger_neuron_605,PkC_cs
lisberger_neuron_606,unlabeled
lisberger_neuron_607,PkC_ss
lisberger_neuron_608,GoC
lisberger_neuron_609,unlabeled
lisberger_neuron_61,PkC_ss
lisberger_neuron_610,PkC_ss
lisberger_neuron_611,PkC_cs
lisberger_neuron_612,unlabeled
lisberger_neuron_613,unlabeled
lisberger_neuron_614,unlabeled
lisberger_neuron_615,MLI
lisberger_neuron_616,PkC_ss
lisberger_neuron_617,PkC_ss
lisberger_neuron_618,PkC_cs
lisberger_neuron_619,PkC_cs
lisberger_neuron_62,PkC_ss
lisberger_neuron_620,unlabeled
lisberger_neuron_621,unlabeled
lisberger_neuron_622,unlabeled
lisberger_neuron_623,unlabeled
lisberger_neuron_624,unlabeled
lisberger_neuron_625,MFB
lisberger_neuron_626,unlabeled
lisberger_neuron_627,PkC_cs
lisberger_neuron_628,PkC_cs
lisberger_neuron_629,PkC_ss
lisberger_neuron_63,MLI
lisberger_neuron_630,GoC
lisberger_neuron_631,unlabeled
lisberger_neuron_632,GoC
lisberger_neuron_633,PkC_ss
lisberger_neuron_634,PkC_ss
lisberger_neuron_635,PkC_ss
lisberger_neuron_636,PkC_cs
lisberger_neuron_637,unlabeled
lisberger_neuron_638,GoC
lisberger_neuron_639,unlabeled
lisberger_neuron_64,PkC_cs
lisberger_neuron_640,MLI
lisberger_neuron_641,unlabeled
lisberger_neuron_642,unlabeled
lisberger_neuron_643,unlabeled
lisberger_neuron_644,PkC_ss
lisberger_neuron_645,PkC_ss
lisberger_neuron_646,PkC_ss
lisberger_neuron_647,PkC_cs
lisberger_neuron_648,unlabeled
lisberger_neuron_649,unlabeled
lisberger_neuron_65,PkC_cs
lisberger_neuron_650,PkC_cs
lisberger_neuron_651,MFB
lisberger_neuron_652,PkC_ss
lisberger_neuron_653,PkC_ss
lisberger_neuron_654,PkC_ss
lisberger_neuron_655,PkC_ss
lisberger_neuron_656,PkC_cs
lisberger_neuron_657,PkC_cs
lisberger_neuron_658,GoC
lisberger_neuron_659,MFB
lisberger_neuron_66,unlabeled
lisberger_neuron_660,MFB
lisberger_neuron_661,PkC_ss
lisberger_neuron_662,PkC_ss
lisberger_neuron_663,PkC_ss
lisberger_neuron_664,PkC_cs
lisberger_neuron_665,PkC_cs
lisberger_neuron_666,unlabeled
lisberger_neuron_667,MLI
lisberger_neuron_668,PkC_ss
lisberger_neuron_669,PkC_ss
lisberger_neuron_67,unlabeled
lisberger_neuron_670,PkC_cs
lisberger_neuron_671,PkC_ss
lisberger_neuron_672,unlabeled
lisberger_neuron_673,PkC_ss
lisberger_neuron_674,PkC_ss
lisberger_neuron_675,PkC_cs
lisberger_neuron_676,PkC_cs
lisberger_neuron_677,unlabeled
lisberger_neuron_678,unlabeled
lisberger_neuron_679,unlabeled
lisberger_neuron_68,unlabeled
lisberger_neuron_680,MFB
lisberger_neuron_681,PkC_ss
lisberger_neuron_682,MFB
lisberger_neuron_683,PkC_cs
lisberger_neuron_684,unlabeled
lisberger_neuron_685,MLI
lisberger_neuron_686,unlabeled
lisberger_neuron_687,GoC
lisberger_neuron_688,unlabeled
lisberger_neuron_689,GoC
lisberger_neuron_69,unlabeled
lisberger_neuron_690,GoC
lisberger_neuron_691,unlabeled
lisberger_neuron_692,unlabeled
lisberger_neuron_693,unlabeled
lisberger_neuron_694,GoC
lisberger_neuron_695,unlabeled
lisberger_neuron_696,unlabeled
lisberger_neuron_697,unlabeled
lisberger_neuron_698,MFB
lisberger_neuron_699,unlabeled
lisberger_neuron_7,unlabeled
lisberger_neuron_70,unlabeled
lisberger_neuron_700,unlabeled
lisberger_neuron_701,unlabeled
lisberger_neuron_702,unlabeled
